benchmark_id,scenario,state_access_profile,profile_id,expected_success,call_succeeded,scenario_status_ok,harness_call_gas,internal_create_gas,return_hash,observer_hash,log_hash
scale_mapping_depth_16,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,3537,355958,0x37a1be2a88dadcd0e6062f54ddcc01a03360ba61ca7784a744e757488bf8ceb2,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,read_empty_chain,cold,solar-gas-200,True,True,True,35205,298458,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,read_empty_chain,cold,solar-size-1,True,True,True,35504,285431,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,read_empty_chain,cold,solc-0.8.36-legacy-200,True,True,True,35413,333317,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,read_empty_chain,cold,solc-0.8.36-viair-200,True,True,True,35538,355958,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,write_chain,mixed,solar-gas-200,True,True,True,357580,298458,0x37a1be2a88dadcd0e6062f54ddcc01a03360ba61ca7784a744e757488bf8ceb2,0x937e1d98613e3579bb04845ed78fa41a6622fc91774ceb0b0d50e84d1e0dffaf,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,write_chain,mixed,solar-size-1,True,True,True,358274,285431,0x37a1be2a88dadcd0e6062f54ddcc01a03360ba61ca7784a744e757488bf8ceb2,0x937e1d98613e3579bb04845ed78fa41a6622fc91774ceb0b0d50e84d1e0dffaf,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,write_chain,mixed,solc-0.8.36-legacy-200,True,True,True,356785,333317,0x37a1be2a88dadcd0e6062f54ddcc01a03360ba61ca7784a744e757488bf8ceb2,0x937e1d98613e3579bb04845ed78fa41a6622fc91774ceb0b0d50e84d1e0dffaf,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_16,write_chain,mixed,solc-0.8.36-viair-200,True,True,True,355943,355958,0x37a1be2a88dadcd0e6062f54ddcc01a03360ba61ca7784a744e757488bf8ceb2,0x937e1d98613e3579bb04845ed78fa41a6622fc91774ceb0b0d50e84d1e0dffaf,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_after_write,warm,solar-gas-200,True,True,True,953,76964,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_after_write,warm,solar-size-1,True,True,True,964,77181,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,1086,100225,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,994,95425,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_empty_chain,cold,solar-gas-200,True,True,True,4953,76964,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_empty_chain,cold,solar-size-1,True,True,True,4964,77181,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_empty_chain,cold,solc-0.8.36-legacy-200,True,True,True,5086,100225,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,read_empty_chain,cold,solc-0.8.36-viair-200,True,True,True,4995,95425,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,write_chain,mixed,solar-gas-200,True,True,True,45184,76964,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x6748c6dc3bf38acc4a83bd6ccf160947c6c2bf6df978006d4ecef96e54c72994,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,write_chain,mixed,solar-size-1,True,True,True,45304,77181,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x6748c6dc3bf38acc4a83bd6ccf160947c6c2bf6df978006d4ecef96e54c72994,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,write_chain,mixed,solc-0.8.36-legacy-200,True,True,True,45210,100225,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x6748c6dc3bf38acc4a83bd6ccf160947c6c2bf6df978006d4ecef96e54c72994,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_2,write_chain,mixed,solc-0.8.36-viair-200,True,True,True,45031,95425,0xf3f7a9fe364faab93b216da50a3214154f22a0a2b415b23a84c8169e8b636ee3,0x6748c6dc3bf38acc4a83bd6ccf160947c6c2bf6df978006d4ecef96e54c72994,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_after_write,warm,solar-gas-200,True,True,True,5806,536963,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_after_write,warm,solar-size-1,True,True,True,6411,542360,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,6020,602264,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,6444,654147,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_empty_chain,cold,solar-gas-200,True,True,True,69805,536963,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_empty_chain,cold,solar-size-1,True,True,True,70411,542360,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_empty_chain,cold,solc-0.8.36-legacy-200,True,True,True,70021,602264,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,read_empty_chain,cold,solc-0.8.36-viair-200,True,True,True,70444,654147,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,write_chain,mixed,solar-gas-200,True,True,True,714583,536963,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x3b23d56bbb39db130ef5ad804d9c561487d35854f8b8eca26f134c6d19ca4741,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,write_chain,mixed,solar-size-1,True,True,True,715955,542360,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x3b23d56bbb39db130ef5ad804d9c561487d35854f8b8eca26f134c6d19ca4741,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,write_chain,mixed,solc-0.8.36-legacy-200,True,True,True,712852,602264,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x3b23d56bbb39db130ef5ad804d9c561487d35854f8b8eca26f134c6d19ca4741,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_32,write_chain,mixed,solc-0.8.36-viair-200,True,True,True,711277,654147,0xd9e4a0e3c13927986ea70e1623ea835c8496b450a0e890e379b63d215edcef4a,0x3b23d56bbb39db130ef5ad804d9c561487d35854f8b8eca26f134c6d19ca4741,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_after_write,warm,solar-gas-200,True,True,True,1275,108015,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_after_write,warm,solar-size-1,True,True,True,1330,106604,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,1457,132265,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,1361,132673,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_empty_chain,cold,solar-gas-200,True,True,True,9275,108015,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_empty_chain,cold,solar-size-1,True,True,True,9330,106604,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_empty_chain,cold,solc-0.8.36-legacy-200,True,True,True,9456,132265,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,read_empty_chain,cold,solc-0.8.36-viair-200,True,True,True,9360,132673,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,write_chain,mixed,solar-gas-200,True,True,True,89829,108015,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x2a037a145b6f6119ca58859835cfc4816d036d18ad46684a166ff858807f75a3,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,write_chain,mixed,solar-size-1,True,True,True,90014,106604,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x2a037a145b6f6119ca58859835cfc4816d036d18ad46684a166ff858807f75a3,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,write_chain,mixed,solc-0.8.36-legacy-200,True,True,True,89714,132265,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x2a037a145b6f6119ca58859835cfc4816d036d18ad46684a166ff858807f75a3,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_4,write_chain,mixed,solc-0.8.36-viair-200,True,True,True,89446,132673,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x2a037a145b6f6119ca58859835cfc4816d036d18ad46684a166ff858807f75a3,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_after_write,warm,solar-gas-200,True,True,True,11025,992362,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_after_write,warm,solar-size-1,True,True,True,12224,1035812,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,11215,1138779,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,12257,1249538,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_empty_chain,cold,solar-gas-200,True,True,True,139024,992362,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_empty_chain,cold,solar-size-1,True,True,True,140225,1035812,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_empty_chain,cold,solc-0.8.36-legacy-200,True,True,True,139216,1138779,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,read_empty_chain,cold,solc-0.8.36-viair-200,True,True,True,140257,1249538,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,write_chain,mixed,solar-gas-200,True,True,True,1428536,992362,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x2d2f7baa92ef411736e9534d64cd44004bf649681b70819af37513cef8b3f008,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,write_chain,mixed,solar-size-1,True,True,True,1431317,1035812,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x2d2f7baa92ef411736e9534d64cd44004bf649681b70819af37513cef8b3f008,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,write_chain,mixed,solc-0.8.36-legacy-200,True,True,True,1424949,1138779,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x2d2f7baa92ef411736e9534d64cd44004bf649681b70819af37513cef8b3f008,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_64,write_chain,mixed,solc-0.8.36-viair-200,True,True,True,1421937,1249538,0xc926bd5e26c0144d90e19830526b75365e288d51ddd273be4a67e9d37a725b14,0x2d2f7baa92ef411736e9534d64cd44004bf649681b70819af37513cef8b3f008,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_after_write,warm,solar-gas-200,True,True,True,1889,172695,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_after_write,warm,solar-size-1,True,True,True,2062,165676,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,2108,199152,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,2093,206971,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_empty_chain,cold,solar-gas-200,True,True,True,17888,172695,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_empty_chain,cold,solar-size-1,True,True,True,18062,165676,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_empty_chain,cold,solc-0.8.36-legacy-200,True,True,True,18109,199152,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,read_empty_chain,cold,solc-0.8.36-viair-200,True,True,True,18092,206971,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,write_chain,mixed,solar-gas-200,True,True,True,179085,172695,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0xfb77d63229e096ac6e3109fecc9054de88d4f33c7a1117e2063f7e69606d4a69,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,write_chain,mixed,solar-size-1,True,True,True,179434,165676,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0xfb77d63229e096ac6e3109fecc9054de88d4f33c7a1117e2063f7e69606d4a69,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,write_chain,mixed,solc-0.8.36-legacy-200,True,True,True,178746,199152,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0xfb77d63229e096ac6e3109fecc9054de88d4f33c7a1117e2063f7e69606d4a69,0x0000000000000000000000000000000000000000000000000000000000000000
scale_mapping_depth_8,write_chain,mixed,solc-0.8.36-viair-200,True,True,True,178278,206971,0xcb7c14ce178f56e2e8d86ab33ebc0ae081ba8556a00cd122038841867181caac,0xfb77d63229e096ac6e3109fecc9054de88d4f33c7a1117e2063f7e69606d4a69,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_after_write,warm,solar-gas-200,True,True,True,629,45341,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_after_write,warm,solar-size-1,True,True,True,629,45341,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,804,72782,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,697,60385,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_initial,cold,solar-gas-200,True,True,True,2628,45341,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_initial,cold,solar-size-1,True,True,True,2628,45341,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_initial,cold,solc-0.8.36-legacy-200,True,True,True,2804,72782,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,read_initial,cold,solc-0.8.36-viair-200,True,True,True,2697,60385,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,write_all,mixed,solar-gas-200,True,True,True,22801,45341,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x4517d756f66cbdda0c92cf2b3e4d90c86ed453945473d7197962f3ddf238ce03,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,write_all,mixed,solar-size-1,True,True,True,22801,45341,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x4517d756f66cbdda0c92cf2b3e4d90c86ed453945473d7197962f3ddf238ce03,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,write_all,mixed,solc-0.8.36-legacy-200,True,True,True,23006,72782,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x4517d756f66cbdda0c92cf2b3e4d90c86ed453945473d7197962f3ddf238ce03,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_1,write_all,mixed,solc-0.8.36-viair-200,True,True,True,22756,60385,0xa66cc928b5edb82af9bd49922954155ab7b0942694bea4ce44661d9a8736c688,0x4517d756f66cbdda0c92cf2b3e4d90c86ed453945473d7197962f3ddf238ce03,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_after_write,warm,solar-gas-200,True,True,True,2658,239383,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_after_write,warm,solar-size-1,True,True,True,2694,211750,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,3640,278040,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,3258,297085,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_initial,cold,solar-gas-200,True,True,True,34658,239383,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_initial,cold,solar-size-1,True,True,True,34695,211750,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_initial,cold,solc-0.8.36-legacy-200,True,True,True,35640,278040,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,read_initial,cold,solc-0.8.36-viair-200,True,True,True,35258,297085,0x290decd9548b62a8d60345a988386fc84ba6bc95484008f6362f93160ef3e563,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,write_all,mixed,solar-gas-200,True,True,True,356921,239383,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x32e7a48136aaef6f271e56ab0cff06b3be9c5249090528d2d2bcd3901c13b322,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,write_all,mixed,solar-size-1,True,True,True,357682,211750,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x32e7a48136aaef6f271e56ab0cff06b3be9c5249090528d2d2bcd3901c13b322,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,write_all,mixed,solc-0.8.36-legacy-200,True,True,True,357032,278040,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x32e7a48136aaef6f271e56ab0cff06b3be9c5249090528d2d2bcd3901c13b322,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_16,write_all,mixed,solc-0.8.36-viair-200,True,True,True,356049,297085,0x53c8da29bfa275271df3f270296d5a7d61b57f8848c89b3f65f49e21340b7592,0x32e7a48136aaef6f271e56ab0cff06b3be9c5249090528d2d2bcd3901c13b322,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_2,read_after_write,warm,solar-gas-200,True,True,True,783,61159,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_2,read_after_write,warm,solar-size-1,True,True,True,783,61159,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_2,read_after_write,warm,solc-0.8.36-legacy-200,True,True,True,990,89598,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
scale_storage_slots_2,read_after_write,warm,solc-0.8.36-viair-200,True,True,True,850,78609,0x8d1108e10bcb7c27dddfc02ed9d693a074039d026cf4ea4240b40f7d581ac802,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000
